"","CODIGO","GLN","NOMBRE","CODIGO_TIPOLOGIA","TIPOLOGIA","CODIGO_CATEGORIA_TIPOLOGIA","CATEGORIA_TIPOLOGIA","CODIGO_DEPENDENCIA","DEPENDENCIA","ORIGEN_FINANCIAMIENTO","CODIGO_PROVINCIA","PROVINCIA","CODIGO_DEPARTAMENTO","DEPARTAMENTO","CODIGO_LOCALIDAD","LOCALIDAD","CP","DOMICILIO","TE1","TE2","TE3","TE4","LATITUD","LONGITUD","ESTADO_GEO"
"971",52020012317690,NA,"CENTRO PRIVADO DE SALUD MENTAL Y HOSPITAL DE DIA CON MODALIDAD AMBULATORIA","ESSIT","Establecimiento de salud sin internación de tratamiento","ESSIT","Centro de día",23,"Privado","Privado",2,"CABA",14,"COMUNA 14",2014010001,"PALERMO","C1425DUG","GÜEMES 3475","4827-5121","","","",-34.5894637,-58.4125878,"-seleccione-"
"972",50020012317753,NA,"SOLIDARIS","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",5,"COMUNA 5",2005010001,"ALMAGRO","1194","Corrientes 3779","4865-2193","","","",-34.603473,-58.4177431,"-seleccione-"
"973",50020012317723,NA,"CENTRO ODONTOLOGICO ODONTOLOGICA ESTETICA S.A.","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","1021","Rodriguez Peña 1334","4811-2422","","","",-34.5936751,-58.3921162,"-seleccione-"
"974",50020012318152,NA,"CONSULTORIOS REUMATOLOGICOS PAMPA","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",13,"COMUNA 13",2013010001,"BELGRANO","1428","La Pampa 1548 1 A","4781-0118","","","",-34.5598689,-58.4457759,"-seleccione-"
"975",50020012318171,NA,"CONSULTORIOS MEDICOS","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",5,"COMUNA 5",2005010001,"ALMAGRO","1194","AVDA CORRIENTES 3508","4862-1722","","","",-34.6040291,-58.4145761,"-seleccione-"
"976",50020012318182,NA,"CONSULTORIO MEDICO MONICA GRACIELA DIAZ MN 58523","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",12,"COMUNA 12",2012010001,"COGHLAN","1430","BALBIN 3272 5ºC","","","","",-34.5993023774626,-58.4500122070313,"-seleccione-"
"977",50020012318177,NA,"CONSULTORIO MEDICO (HUIDOBRO 4693)","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",12,"COMUNA 12",2012010002,"SAAVEDRA","1430","HUIDOBRO 4693 1º","","","","",-34.5546465,-58.4938842,"-seleccione-"
"978",50020012318142,NA,"CENIT (CENTRO DE NEUROCIENCIAS, INVESTIGACION Y TRATAMIENTO","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","1125","Juncal 2222 P.B. Dto. 1","6009-1205","","","",-34.5924069,-58.3990046,"-seleccione-"
"979",50020012318178,NA,"PSORIAHUE MEDICINA INTERDISCIPLINARIA","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",14,"COMUNA 14",2014010001,"PALERMO","1425","BULNES 1937 2º A-B","","","","",-34.5889002,-58.4122888,"-seleccione-"
"980",50020012317912,NA,"CENTRO MEDICO SOLIMED SRL AVDA LA PLATA 2966/70","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",4,"COMUNA 4",2004010003,"NUEVA POMPEYA","1437","Avenida La Plata 2966/70","4911-3027","","","",-34.5993023774626,-58.4500122070313,"-seleccione-"
"981",50020012318180,NA,"EUROSISTEMAS SA","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",14,"COMUNA 14",2014010001,"PALERMO","1172","GORRITI 4001","","","","",-34.5953516,-58.4213152,"-seleccione-"
"982",50020012318181,NA,"STAT RESEARCH  SA","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","1023","AVDA CALLAO 875 5º J","","","","",-34.5989244,-58.3929952,"-seleccione-"
"983",50020012318170,NA,"CENTRO MEDICO IVI BS AS","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",13,"COMUNA 13",2013010001,"BELGRANO","1428","Avenida del Libertador 5962","(011) 4789-3600","","","",-34.5570522,-58.4473865,"-seleccione-"
"984",50020012318183,NA,"CONSULTORIO MEDICO MAXIMINO RUIZ MN 23621","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",6,"COMUNA 6",2006010001,"CABALLITO","1424","ROSARIO 627 2ºA","","","","",-34.5993023774626,-58.4500122070313,"-seleccione-"
"985",50020012318604,NA,"INSTITUTO MEDICO RIOBAMBA 429 15º","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",3,"COMUNA 3",2003010001,"BALVANERA","1025","Riobamba 429 15º","4519-8327","","","",-34.6041119,-58.3938858,"-seleccione-"
"986",50020012318184,NA,"CONSULTORIO MEDICO SERFATY EDITH MIRTA MN 34923","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","1117","LARREA 1106 2ºE","","","","",-34.5993023774626,-58.4500122070313,"-seleccione-"
"987",50020012318205,NA,"CONSULTORIO MEDICO MALBRAN","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",1,"COMUNA 1",2001010005,"SAN NICOLAS","1035","DIAGONAL ROQUE SAENZ PEÑA 1160 1 B","","","","",-34.6030948,-58.3829561,"-seleccione-"
"988",50020012318151,NA,"CENTRO MEDICO  TCBA SALGUERO CENTRO DE DIAGNOSTICO","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",5,"COMUNA 5",2005010001,"ALMAGRO","1177","Jerónimo Salguero 554","4860-1000","","","",-34.6041143,-58.4196328,"-seleccione-"
"989",50020012318173,NA,"ATENCION INTEGRAL EN REUMATOLOGIA (AIR)","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",14,"COMUNA 14",2014010001,"PALERMO","1426","AVDA CABILDO 1131 4º 11","","","","",-34.5686949,-58.4473535,"-seleccione-"
"990",50020012318179,NA,"INVESTIGACION CLINICA APLICADA  SRL","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",14,"COMUNA 14",2014010001,"PALERMO","1425","CERVIÑO 3375 1º 12","","","","",-34.5808645,-58.4070185,"-seleccione-"
"991",50020012318141,NA,"CENTRO MEDICO (EDUARDO ACEVEDO 42)","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",6,"COMUNA 6",2006010001,"CABALLITO","1405","Eduardo Acevedo 42","","","","",-34.6151957,-58.4308404,"-seleccione-"
"992",50020012318110,NA,"SEREMAS - CENTRO MEDICO CON QUIROFANO Y LAB DE ESTUDIOS ESPECIALES DE LA MED REPRODUCTIVA","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","1124","Arenales 1954 Piso 1","(011) 5032-3358","","","",-34.5993023774626,-58.4500122070313,"-seleccione-"
"993",50020012317902,NA,"CENTRO MEDICO PET Y CAR ARENALES 1611 3º","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","1061","Arenales 1611 3º","4811-6127","","","",-34.5993023774626,-58.4500122070313,"-seleccione-"
"994",50020012318172,NA,"CONSULTORIO MEDICO (INAER - INVES. EN ALERGIA Y ENFERMEDADES RESPIRATORIAS))","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","1425","ARENALES 3146 1º B","4829-1822","4826-6405","","",-34.5993023774626,-58.4500122070313,"-seleccione-"
"995",52020012318289,NA,"CENTRO DE SALUD MENTAL NIVELES I Y II CHARCAS 4726","ESSIT","Establecimiento de salud sin internación de tratamiento","ESSIT","Centro de salud mental",23,"Privado","Privado",2,"CABA",14,"COMUNA 14",2014010001,"PALERMO","1425","Charcas 4726","4766-2055","","","",-34.5812221,-58.426439,"-seleccione-"
"996",53020012018373,NA,"UNIDAD SANITARIA SANIDAD DE FRONTERAS Y TRANSPORTES","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",20,"Nacional","Público",2,"CABA",4,"COMUNA 4",2004010002,"BOCA","1157","Pedro de Mendoza S/N y Blanes","011-52734603","011-52734605","011-52734606","011-52734624",-34.627345,-58.3586,"SINCONFIRMAR"
"997",50020012318603,NA,"CENTRO MEDICO SEGUI 3592","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",14,"COMUNA 14",2014010001,"PALERMO","C1425ACB","Juan Francisco segui 3592","4801-0210","4801-1106","","",-34.579008,-58.4091353,"-seleccione-"
"998",50020012018841,NA,"MINISTERIO DE CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSIDT","Con atención médica general por lo menos 3 días de la semana",20,"Nacional","Público",2,"CABA",14,"COMUNA 14",2014010001,"PALERMO","1010","Godoy Cruy 2320","4899-5000 (INT 1604/1616)","","","",-34.5825737,-58.428929,"CONFIRMADO"
"999",50020012018888,NA,"MINISTERIO DE JUSTICIA Y DDHH DE LA NACION - COORDINACION MEDICA CENTRAL","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSIDT","Con atención médica general por lo menos 3 días de la semana",20,"Nacional","Público",2,"CABA",1,"COMUNA 1",2001010005,"SAN NICOLAS","1010","SARMIENTO 329","5300-4000 int. 76400","","","",-34.6041938,-58.3714774,"CORREGIDO"
"1000",53020012818831,NA,"ANEXO CENTRO CONSULTORIOS CIRCULO MUTUAL DE SUBOFICIALES DE POLICIA FEDERAL ARGENTINA","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",28,"Mutual","Privado",2,"CABA",1,"COMUNA 1",2001010002,"MONSERRAT","1010","Moreno 1507","4384-9136","","","",-34.6123647,-58.3875852,"-seleccione-"
"1001",50020012318617,NA,"CENTRO MEDICO PARAGUAY 1896 3º","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","1121","Paraguay 1896 3º","4816-3700","","","",-34.5987167,-58.3944721,"-seleccione-"
"1002",50020012318618,NA,"INSTITUTO WILLIAM OSLER","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","C1425BRI","Paraguay 2935 1º 2º 3º","3535-1135","3535-2121","","",-34.5959561,-58.4088419,"-seleccione-"
"1003",53020012018872,NA,"SUPERINTENDENCIA DE SERVICIOS DE SALUD","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",20,"Nacional","Público",2,"CABA",1,"COMUNA 1",2001010005,"SAN NICOLAS","1010","AVENIDA PRESIDENTE ROQUE SAENZ PEÑA 530","4344-2835 2935","","","",-34.607701,-58.374069,"CONFIRMADO"
"1004",50020012018890,NA,"MINISTERIO DE JUSTICIA Y DDHH DE LA NACION - SEDE INSP GRAL DE JUSTICIA","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSIDT","Con atención médica general por lo menos 3 días de la semana",20,"Nacional","Público",2,"CABA",1,"COMUNA 1",2001010002,"MONSERRAT","1010","Paseo Colon 285","5300-4000 int. 86112","","","",-34.6109923,-58.3696941,"CORREGIDO"
"1005",50020012818830,NA,"CONSULTORIOS CIRCULO MUTUAL DE SUBOFICIALES DE POLICIA FEDERAL ARGENTINA","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",28,"Mutual","Privado",2,"CABA",7,"COMUNA 7",2007010002,"PARQUE CHACABUCO","1010","AVELINO DIAZ 842","4921-0008","","","",-34.635998,-58.431674,"CONFIRMADO"
"1006",50020012318621,NA,"CENUDIAB","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",9,"COMUNA 9",2009010002,"MATADEROS","C1440AAD","JUAN BAUTISTA ALBERDI 5275 PB 4","4682-0296","","","",-34.5993023774626,-58.4500122070313,"-seleccione-"
"1007",53020012418877,NA,"VACUNATORIO INSTITUTO NACIONAL DE MEDICINA AERONAUTICA ESPACIAL","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",24,"FFAA/Seguridad","Público",2,"CABA",14,"COMUNA 14",2014010001,"PALERMO","1425","AVENIDA BELISARIO ROLDAN 4651","(011) 45141557","","","",-34.565097,-58.41495,"CONFIRMADO"
"1008",53020012018847,NA,"SECRETARIA NACIONAL DE NIÑEZ, ADOLESCENCIA Y FAMILIA - CENTRO DE REGIMEN CERRADO MANUEL BELGRANO","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",20,"Nacional","Público",2,"CABA",3,"COMUNA 3",2003010001,"BALVANERA","1010","Belgrano 2670","4338-5800","","","",-34.6145895,-58.4037345,"-seleccione-"
"1009",51020012318822,NA,"LABORATORIO DE ANALISIS CLINICOS TRIUNVIRATO 4381","ESSID","Establecimiento de salud sin internación de diagnóstico","ESSID","Laboratorio de Análisis Clínicos",23,"Privado","Privado",2,"CABA",12,"COMUNA 12",2012010004,"VILLA URQUIZA","1431","Triunvirato 4381","53539422","","","",-34.5767845,-58.482486,"-seleccione-"
"1010",50020012318629,NA,"CENTRO MEDICO ALVI ARMANI","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",1,"COMUNA 1",2001010004,"RETIRO","1012","Libertad 1133 6º P","4519-8090","","","",-34.5951906,-58.384308,"-seleccione-"
"1011",50020012318630,NA,"CENTRO MEDICO CORDOBA 629 PISO 2","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",1,"COMUNA 1",2001010004,"RETIRO","C1054AAF","Córdoba 629 2º","11/09/7386","","","",-34.598725,-58.3757909,"-seleccione-"
"1012",50020012318635,NA,"CENTRO MEDICO DRA KATZ","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",14,"COMUNA 14",2014010001,"PALERMO","1425","Soler 3850","4824-1327","","","",-34.5924531,-58.416503,"-seleccione-"
"1013",53020012018848,NA,"SECRETARIA NACIONAL DE NIÑEZ, ADOLESCENCIA Y FAMILIA - CENTRO DE ADMISION Y DERIVACION INCHAUSTI","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",20,"Nacional","Público",2,"CABA",3,"COMUNA 3",2003010001,"BALVANERA","1010","TENIENTE GENERAL JUAN DOMINGO PERON 2048","4338-5800","","","",-34.607093,-58.395638,"SINCONFIRMAR"
"1014",53020012018638,NA,"CONSULTORIO DEL MINISTERIO DE SALUD DE LA NACION - PISO  5","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con guardia permanente",20,"Nacional","Público",2,"CABA",1,"COMUNA 1",2001010002,"MONSERRAT","1010","Avenida 9 de Julio 1925","","","","",-34.6121291,-58.3815617,"CORREGIDO"
"1015",13020012318647,NA,"CTRO PREVENTIVO ASISTENCIAL DE DROGADEPENDENCIA NIVEL III VICTOR HUGO 2839","ESCIESM","Establecimiento de salud con internación especializada en salud mental","ESCIESM","Mediano riesgo con internación con cuidados especiales",23,"Privado","Privado",2,"CABA",10,"COMUNA 10",2010010006,"VILLA REAL","C1419COA","Víctor Hugo 2839","4641-4637","","","",-34.5993023774626,-58.4500122070313,""
"1016",51020012318511,NA,"LABORATORIO DE ANALISIS CLINICOS (ALMAFUERTE 701/03)","ESSID","Establecimiento de salud sin internación de diagnóstico","ESSID","Laboratorio de Análisis Clínicos",23,"Privado","Privado",2,"CABA",4,"COMUNA 4",2004010003,"NUEVA POMPEYA","1437","Avenida Almafuerte 701","4912-5623","4912-3823","","",-34.645748,-58.4145598,"-seleccione-"
"1017",53020012018820,NA,"COORDINACION DE MEDICINA LABORAL MINISTERIO DE TRABAJO EMPLEO Y SS","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",20,"Nacional","Público",2,"CABA",1,"COMUNA 1",2001010005,"SAN NICOLAS","1010","AVENIDA LEANDRO N. ALEM 650","02/11/6401","","","",-34.59997,-58.370727,"CONFIRMADO"
"1018",53020012018870,NA,"COMISION NACIONAL DE COMUNICACIONES","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",20,"Nacional","Público",2,"CABA",1,"COMUNA 1",2001010002,"MONSERRAT","1067","Peru 103","4347 - 9419 / 9334 / 9715 / 9783","","","",-34.6093113,-58.3750571,"-seleccione-"
"1019",50020012018899,NA,"MINISTERIO DE DEFENSA DE NACION","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSIDT","Con atención médica general por lo menos 3 días de la semana",20,"Nacional","Público",2,"CABA",1,"COMUNA 1",2001010002,"MONSERRAT","1010","Azopardo 250","4339-8904","","","",-34.6114041,-58.3674795,"CORREGIDO"
"1020",53020012218903,NA,"UNIDADES SANITARIAS MOVILES (USAM)","ESCL","Establecimiento de salud complementario","ESCL","Unidades de Atención Móviles",22,"Municipal","Público",2,"CABA",4,"COMUNA 4",2004010001,"BARRACAS","1284","SUAREZ 2499","","","","",-34.6426881,-58.3845278,"-seleccione-"
"1021",50020012318654,NA,"CENTRO MEDICO CORDOBA 1273 PB","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",1,"COMUNA 1",2001010004,"RETIRO","1055","Córdoba 1273 Planta Baja","4816-7426","","","",-34.5993023774626,-58.4500122070313,"-seleccione-"
"1022",50020012818663,NA,"CENTRO MEDICO Y ODONTOLOGICO - JUJUY 475","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",28,"Mutual","Privado",2,"CABA",3,"COMUNA 3",2003010001,"BALVANERA","C1083AAE","Avenida Jujuy 475","4116-3709","","","",-34.6155182,-58.4046715,"-seleccione-"
"1023",50020012018889,NA,"MINISTERIO DE JUSTICIA Y DDHH DE LA NACION - SEDE COSTANERA SUR","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSIDT","Con atención médica general por lo menos 3 días de la semana",20,"Nacional","Público",2,"CABA",4,"COMUNA 4",2004010002,"BOCA","1010","AVENIDA ESPAÑA 2591","5300-4000 int. 78321","","","",-34.6250622,-58.3517367,"SINCONFIRMAR"
"1024",53020012018851,NA,"ADMNITRACION DE INFRAESTRUCTURAS FERROVIARIAS SOCIEDAD DEL ESTADO","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",20,"Nacional","Público",2,"CABA",6,"COMUNA 6",2006010001,"CABALLITO","1010","Ramos Mejia 1302","43183371","","","",-34.602989,-58.4339019,"-seleccione-"
"1025",50020012018898,NA,"MINISTERIO DE SEGURIDAD DE NACION","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSIDT","Con atención médica general por lo menos 3 días de la semana",20,"Nacional","Público",2,"CABA",1,"COMUNA 1",2001010002,"MONSERRAT","1010","México 12","5278-9800 int.690/284","","","",-34.6146934,-58.3671042,"CONFIRMADO"
"1026",53020012018900,NA,"SENASA","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",20,"Nacional","Público",2,"CABA",1,"COMUNA 1",2001010002,"MONSERRAT","C1063ACD","AVENIDA PASEO COLON 367","41215493","","","",-34.611994,-58.369566,"CONFIRMADO"
"1027",50020012318589,NA,"CENTRO MEDICO BERUTI 2321","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","1117","Beruti 2321","4821-5457","","","",-34.5993023774626,-58.4500122070313,"-seleccione-"
"1028",53020012018504,NA,"PROGRAMA NACIONAL DE ABORDAJE TERRITORIAL","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",20,"Nacional","Público",2,"CABA",1,"COMUNA 1",2001010002,"MONSERRAT","1425","Av 9 de Julio 1925","4384-0324/25","","","",-34.6072998,-58.3814125,"CONFIRMADO"
"1029",51020012318505,NA,"LABORATORIO DE ANALISIS CLINICOS CENTRALAB. S.A. (AV.RIVADAVIA 11114)","ESSID","Establecimiento de salud sin internación de diagnóstico","ESSID","Laboratorio de Análisis Clínicos",23,"Privado","Privado",2,"CABA",9,"COMUNA 9",2009010001,"LINIERS","1408","Avenida Rivadavia 11114","3220-6040","","","",-34.5993023774626,-58.4500122070313,"-seleccione-"
"1030",53020012018824,NA,"MINISTERIO DEL INTERIOR Y TRANSPORTE. DEPARTAMENTO DE MEDICINA LABORAL Y RECONOCIMIENTOS MEDICOS","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",20,"Nacional","Público",2,"CABA",1,"COMUNA 1",2001010005,"SAN NICOLAS","1010","25 de Mayo 101","43390800","","","",-34.6064787,-58.3707243,"CONFIRMADO"
"1031",53020012018825,NA,"DIRECCION DE AYUDA SOCIAL PARA EL PERSONAL DEL CONGRESO DE LA NACION","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",20,"Nacional","Público",2,"CABA",3,"COMUNA 3",2003010001,"BALVANERA","1010","Alsina 1825","4381-9342","4372-1835","","",-34.6115233,-58.3921843,"CONFIRMADO"
"1032",53020012018827,NA,"CENTRO MEDICO DE ATENCION PRIMARIA - EDIFICIO CENTINELA - GENDARMERIA NACIONAL","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",20,"Nacional","Público",2,"CABA",1,"COMUNA 1",2001010004,"RETIRO","1010","Av. Antartida Argentina 1480","1532100689","","","",-34.5829144,-58.3734175,"-seleccione-"
"1033",53020012018828,NA,"AUDITORIA GENERAL DE LA NACION","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",20,"Nacional","Público",2,"CABA",1,"COMUNA 1",2001010005,"SAN NICOLAS","1010","Rivadavia 1745","4379-9000","","","",-34.6091893,-58.3912104,"-seleccione-"
"1034",53020012018835,NA,"DEPARTAMENTO DE SALUD HIGIENE Y SEGURIDAD OCUPACIONAL - MINISTERIO DE EDUCACION DE LA NACION","ESCL","Establecimiento de salud complementario","ESCL","Vacunatorios",20,"Nacional","Público",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","1010","Pizzurno 935","4129-1308/1306","","","",-34.5981048,-58.3912338,"-seleccione-"
"1035",50020012018837,NA,"DIRECCION NACIONAL DE MIGRACIONES    MINISTERIO DEL INTERIOR Y TRANSPORTE","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con guardia permanente",20,"Nacional","Público",2,"CABA",1,"COMUNA 1",2001010004,"RETIRO","1010","Avenida Antártida Argentina 1355","4317-0257","","","",-34.5926734,-58.3680905,"SINCONFIRMAR"
"1036",50020012018838,NA,"DR RICARDO OJEDA DR MARTIN PANNO DRA SAURO ANALIA","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSIDT","Con atención médica general por lo menos 3 días de la semana",20,"Nacional","Público",2,"CABA",1,"COMUNA 1",2001010006,"SAN TELMO","1010","Paseo Colon 982","4363-6252","","","",-34.6190161,-58.3682118,"CONFIRMADO"
"1037",50020012018840,NA,"CORREO OFICIAL DE LA REPUBLICA ARGENTINA SA","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSIDT","Con atención médica general por lo menos 3 días de la semana",20,"Nacional","Público",2,"CABA",4,"COMUNA 4",2004010001,"BARRACAS","1010","Brandsen 2070","6316-1565","","","",-34.6384201,-58.3799136,"CONFIRMADO"
"1038",50020012318588,NA,"CONSULTORIOS MEDICOS RODRIGUEZ PEÑA 2087 1ºC","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","1021","RODRIGUEZ PEÑA 2087 1ºC","4816-1083","4811-6307","","",-34.5993023774626,-58.4500122070313,"-seleccione-"
"1039",50020012318622,NA,"CENTRO MEDICO -  BARTOLOME MITRE 854 1º Y 2º","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",1,"COMUNA 1",2001010005,"SAN NICOLAS","1036","BARTOLOME MITRE 854 1º Y 2º","4340-6150","4340-6181","4340-6187","",-34.6071126,-58.3786074,"-seleccione-"
